observationUnitName	observationUnitXref	X	Y	germplasmDbId	germplasmName	accessionNumber	season	observationTimeStamp	Budflush2	Shoots3	Syllep1	Circum2	Height2	REP	Height1	Circum1
661300328	gnpis.lot:'661300328'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1IxT0gwUg==	661300328	661300328	2004	2004-12-01T01:00:00Z					556.6			
661300328	gnpis.lot:'661300328'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1IxT0gwUg==	661300328	661300328	2004	2004-01-01T01:00:00Z			15.4					
661300328	gnpis.lot:'661300328'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1IxT0gwUg==	661300328	661300328	2004	2004-12-01T01:00:00Z						6		
661300328	gnpis.lot:'661300328'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1IxT0gwUg==	661300328	661300328	2005	2005-05-01T02:00:00Z		10.719075999999999						
661300328	gnpis.lot:'661300328'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1IxT0gwUg==	661300328	661300328	2005	2005-05-01T02:00:00Z						6		
661300517	gnpis.lot:'661300517'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0xWSUxLQQ==	661300517	661300517	2004	2004-03-21T01:00:00Z	91.651936882643398							
661300517	gnpis.lot:'661300517'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0xWSUxLQQ==	661300517	661300517	2004	2004-01-01T01:00:00Z								57.84
661300517	gnpis.lot:'661300517'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0xWSUxLQQ==	661300517	661300517	2004	2004-12-01T01:00:00Z				123.24				
661300517	gnpis.lot:'661300517'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0xWSUxLQQ==	661300517	661300517	2004	2004-01-01T01:00:00Z							265.5	
661300517	gnpis.lot:'661300517'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0xWSUxLQQ==	661300517	661300517	2004	2004-12-01T01:00:00Z					572.70000000000005			
661300517	gnpis.lot:'661300517'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0xWSUxLQQ==	661300517	661300517	2004	2004-01-01T01:00:00Z			21.567					
661300517	gnpis.lot:'661300517'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0xWSUxLQQ==	661300517	661300517	2004	2004-12-01T01:00:00Z						6		
661300517	gnpis.lot:'661300517'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0xWSUxLQQ==	661300517	661300517	2005	2005-05-01T02:00:00Z		11.195716000000001						
661300517	gnpis.lot:'661300517'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0xWSUxLQQ==	661300517	661300517	2005	2005-05-01T02:00:00Z						6		
661300389	gnpis.lot:'661300389'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1dRNkU2NQ==	661300389	661300389	2004	2004-03-21T01:00:00Z	90.485270215976698							
661300389	gnpis.lot:'661300389'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1dRNkU2NQ==	661300389	661300389	2004	2004-01-01T01:00:00Z								57.84
661300389	gnpis.lot:'661300389'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1dRNkU2NQ==	661300389	661300389	2004	2004-12-01T01:00:00Z				118.85				
661300389	gnpis.lot:'661300389'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1dRNkU2NQ==	661300389	661300389	2004	2004-01-01T01:00:00Z							269.2	
661300389	gnpis.lot:'661300389'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1dRNkU2NQ==	661300389	661300389	2004	2004-12-01T01:00:00Z					524.6			
661300389	gnpis.lot:'661300389'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1dRNkU2NQ==	661300389	661300389	2004	2004-01-01T01:00:00Z			24.567					
661300389	gnpis.lot:'661300389'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1dRNkU2NQ==	661300389	661300389	2004	2004-12-01T01:00:00Z						6		
661300389	gnpis.lot:'661300389'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1dRNkU2NQ==	661300389	661300389	2005	2005-05-01T02:00:00Z		11.343423999999999						
661300389	gnpis.lot:'661300389'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1dRNkU2NQ==	661300389	661300389	2005	2005-05-01T02:00:00Z						6		
661300371	gnpis.lot:'661300371'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzZKNEpQOA==	661300371	661300371	2004	2004-03-21T01:00:00Z	92.818603549309998							
661300371	gnpis.lot:'661300371'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzZKNEpQOA==	661300371	661300371	2004	2004-01-01T01:00:00Z								58.89
661300371	gnpis.lot:'661300371'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzZKNEpQOA==	661300371	661300371	2004	2004-12-01T01:00:00Z				142.33000000000001				
661300371	gnpis.lot:'661300371'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzZKNEpQOA==	661300371	661300371	2004	2004-01-01T01:00:00Z							273.2	
661300371	gnpis.lot:'661300371'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzZKNEpQOA==	661300371	661300371	2004	2004-12-01T01:00:00Z					569.6			
661300371	gnpis.lot:'661300371'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzZKNEpQOA==	661300371	661300371	2004	2004-01-01T01:00:00Z			23.4					
661300371	gnpis.lot:'661300371'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzZKNEpQOA==	661300371	661300371	2004	2004-12-01T01:00:00Z						6		
661300371	gnpis.lot:'661300371'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzZKNEpQOA==	661300371	661300371	2005	2005-05-01T02:00:00Z		15.288100000000002						
661300371	gnpis.lot:'661300371'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzZKNEpQOA==	661300371	661300371	2005	2005-05-01T02:00:00Z						6		
661300351	gnpis.lot:'661300351'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L01ZNVdMUQ==	661300351	661300351	2004	2004-03-21T01:00:00Z	92.485270215976698							
661300351	gnpis.lot:'661300351'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L01ZNVdMUQ==	661300351	661300351	2004	2004-01-01T01:00:00Z								49.46
661300351	gnpis.lot:'661300351'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L01ZNVdMUQ==	661300351	661300351	2004	2004-12-01T01:00:00Z				130.77000000000001				
661300351	gnpis.lot:'661300351'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L01ZNVdMUQ==	661300351	661300351	2004	2004-01-01T01:00:00Z							252.9	
661300351	gnpis.lot:'661300351'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L01ZNVdMUQ==	661300351	661300351	2004	2004-12-01T01:00:00Z					532.70000000000005			
661300351	gnpis.lot:'661300351'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L01ZNVdMUQ==	661300351	661300351	2004	2004-01-01T01:00:00Z			21.9					
661300351	gnpis.lot:'661300351'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L01ZNVdMUQ==	661300351	661300351	2004	2004-01-01T01:00:00Z						6		
661300351	gnpis.lot:'661300351'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L01ZNVdMUQ==	661300351	661300351	2005	2005-05-01T02:00:00Z		17.322243999999998						
661300351	gnpis.lot:'661300351'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L01ZNVdMUQ==	661300351	661300351	2005	2005-05-01T02:00:00Z						6		
661300395	gnpis.lot:'661300395'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0hPV0JZSQ==	661300395	661300395	2004	2004-03-21T01:00:00Z	91.068603549309998							
661300395	gnpis.lot:'661300395'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0hPV0JZSQ==	661300395	661300395	2004	2004-01-01T01:00:00Z								64.58
661300395	gnpis.lot:'661300395'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0hPV0JZSQ==	661300395	661300395	2004	2004-12-01T01:00:00Z				146.71				
661300395	gnpis.lot:'661300395'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0hPV0JZSQ==	661300395	661300395	2004	2004-01-01T01:00:00Z							299.7	
661300395	gnpis.lot:'661300395'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0hPV0JZSQ==	661300395	661300395	2004	2004-12-01T01:00:00Z					583.20000000000005			
661300395	gnpis.lot:'661300395'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0hPV0JZSQ==	661300395	661300395	2004	2004-01-01T01:00:00Z			26.423999999999999					
661300395	gnpis.lot:'661300395'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0hPV0JZSQ==	661300395	661300395	2004	2004-12-01T01:00:00Z						6		
661300395	gnpis.lot:'661300395'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0hPV0JZSQ==	661300395	661300395	2005	2005-05-01T02:00:00Z		21.233663999999997						
661300395	gnpis.lot:'661300395'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0hPV0JZSQ==	661300395	661300395	2005	2005-05-01T02:00:00Z						6		
661300414	gnpis.lot:'661300414'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1hZN0dLMg==	661300414	661300414	2004	2004-03-21T01:00:00Z	94.151936882643398							
661300414	gnpis.lot:'661300414'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1hZN0dLMg==	661300414	661300414	2004	2004-01-01T01:00:00Z								65.31
661300414	gnpis.lot:'661300414'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1hZN0dLMg==	661300414	661300414	2004	2004-12-01T01:00:00Z				149.31				
661300414	gnpis.lot:'661300414'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1hZN0dLMg==	661300414	661300414	2004	2004-01-01T01:00:00Z							289.2	
661300414	gnpis.lot:'661300414'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1hZN0dLMg==	661300414	661300414	2004	2004-12-01T01:00:00Z					628			
661300414	gnpis.lot:'661300414'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1hZN0dLMg==	661300414	661300414	2004	2004-01-01T01:00:00Z			21.635999999999999					
661300414	gnpis.lot:'661300414'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1hZN0dLMg==	661300414	661300414	2004	2004-12-01T01:00:00Z						6		
661300414	gnpis.lot:'661300414'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1hZN0dLMg==	661300414	661300414	2005	2005-05-01T02:00:00Z		7.9467609999999995						
661300414	gnpis.lot:'661300414'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1hZN0dLMg==	661300414	661300414	2005	2005-05-01T02:00:00Z						6		
661300529	gnpis.lot:'661300529'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NRREtYUQ==	661300529	661300529	2004	2004-03-21T01:00:00Z	93.651936882643398							
661300529	gnpis.lot:'661300529'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NRREtYUQ==	661300529	661300529	2004	2004-01-01T01:00:00Z								58.03
661300529	gnpis.lot:'661300529'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NRREtYUQ==	661300529	661300529	2004	2004-12-01T01:00:00Z				139.47				
661300529	gnpis.lot:'661300529'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NRREtYUQ==	661300529	661300529	2004	2004-01-01T01:00:00Z							266.89999999999998	
661300529	gnpis.lot:'661300529'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NRREtYUQ==	661300529	661300529	2004	2004-12-01T01:00:00Z					584.4			
661300529	gnpis.lot:'661300529'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NRREtYUQ==	661300529	661300529	2004	2004-01-01T01:00:00Z			24.152000000000001					
661300529	gnpis.lot:'661300529'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NRREtYUQ==	661300529	661300529	2004	2004-12-01T01:00:00Z						6		
661300529	gnpis.lot:'661300529'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NRREtYUQ==	661300529	661300529	2005	2005-05-01T02:00:00Z		19.088160999999999						
661300529	gnpis.lot:'661300529'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NRREtYUQ==	661300529	661300529	2005	2005-05-01T02:00:00Z						6		
661300348	gnpis.lot:'661300348'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzdMT0FEUQ==	661300348	661300348	2004	2004-03-21T01:00:00Z	92.318603549309998							
661300348	gnpis.lot:'661300348'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzdMT0FEUQ==	661300348	661300348	2004	2004-01-01T01:00:00Z								54.7
661300348	gnpis.lot:'661300348'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzdMT0FEUQ==	661300348	661300348	2004	2004-12-01T01:00:00Z				119.83				
661300348	gnpis.lot:'661300348'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzdMT0FEUQ==	661300348	661300348	2004	2004-01-01T01:00:00Z							267.39999999999998	
661300348	gnpis.lot:'661300348'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzdMT0FEUQ==	661300348	661300348	2004	2004-12-01T01:00:00Z					547.9			
661300348	gnpis.lot:'661300348'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzdMT0FEUQ==	661300348	661300348	2004	2004-01-01T01:00:00Z			18.635999999999999					
661300348	gnpis.lot:'661300348'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzdMT0FEUQ==	661300348	661300348	2004	2004-12-01T01:00:00Z						6		
661300348	gnpis.lot:'661300348'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzdMT0FEUQ==	661300348	661300348	2005	2005-05-01T02:00:00Z		11.437924000000001						
661300348	gnpis.lot:'661300348'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzdMT0FEUQ==	661300348	661300348	2005	2005-05-01T02:00:00Z						6		
661300406	gnpis.lot:'661300406'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZQN1lNVw==	661300406	661300406	2004	2004-03-21T01:00:00Z	92.985270215976698							
661300406	gnpis.lot:'661300406'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZQN1lNVw==	661300406	661300406	2004	2004-01-01T01:00:00Z								57.84
661300406	gnpis.lot:'661300406'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZQN1lNVw==	661300406	661300406	2004	2004-12-01T01:00:00Z				119.47				
661300406	gnpis.lot:'661300406'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZQN1lNVw==	661300406	661300406	2004	2004-01-01T01:00:00Z							279	
661300406	gnpis.lot:'661300406'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZQN1lNVw==	661300406	661300406	2004	2004-12-01T01:00:00Z					511.4			
661300406	gnpis.lot:'661300406'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZQN1lNVw==	661300406	661300406	2004	2004-01-01T01:00:00Z			19.733000000000001					
661300406	gnpis.lot:'661300406'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZQN1lNVw==	661300406	661300406	2004	2004-12-01T01:00:00Z						6		
661300406	gnpis.lot:'661300406'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZQN1lNVw==	661300406	661300406	2005	2005-05-01T02:00:00Z		8.0202239999999989						
661300406	gnpis.lot:'661300406'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZQN1lNVw==	661300406	661300406	2005	2005-05-01T02:00:00Z						6		
661300415	gnpis.lot:'661300415'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZVWDlDWQ==	661300415	661300415	2004	2004-03-21T01:00:00Z	94.151936882643398							
661300415	gnpis.lot:'661300415'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZVWDlDWQ==	661300415	661300415	2004	2004-01-01T01:00:00Z								59.41
661300415	gnpis.lot:'661300415'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZVWDlDWQ==	661300415	661300415	2004	2004-12-01T01:00:00Z				144.47				
661300415	gnpis.lot:'661300415'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZVWDlDWQ==	661300415	661300415	2004	2004-01-01T01:00:00Z							303.5	
661300415	gnpis.lot:'661300415'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZVWDlDWQ==	661300415	661300415	2004	2004-12-01T01:00:00Z					584.70000000000005			
661300415	gnpis.lot:'661300415'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZVWDlDWQ==	661300415	661300415	2004	2004-01-01T01:00:00Z			23.4					
661300415	gnpis.lot:'661300415'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZVWDlDWQ==	661300415	661300415	2004	2004-12-01T01:00:00Z						6		
661300415	gnpis.lot:'661300415'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZVWDlDWQ==	661300415	661300415	2005	2005-05-01T02:00:00Z		12.687843999999998						
661300415	gnpis.lot:'661300415'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZVWDlDWQ==	661300415	661300415	2005	2005-05-01T02:00:00Z						6		
661300396	gnpis.lot:'661300396'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzZCRzlEVw==	661300396	661300396	2004	2004-03-21T01:00:00Z	90.985270215976698							
661300396	gnpis.lot:'661300396'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzZCRzlEVw==	661300396	661300396	2004	2004-01-01T01:00:00Z								56.01
661300396	gnpis.lot:'661300396'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzZCRzlEVw==	661300396	661300396	2004	2004-12-01T01:00:00Z				128.05000000000001				
661300396	gnpis.lot:'661300396'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzZCRzlEVw==	661300396	661300396	2004	2004-01-01T01:00:00Z							278.2	
661300396	gnpis.lot:'661300396'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzZCRzlEVw==	661300396	661300396	2004	2004-12-01T01:00:00Z					577.9			
661300396	gnpis.lot:'661300396'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzZCRzlEVw==	661300396	661300396	2004	2004-01-01T01:00:00Z			17.317					
661300396	gnpis.lot:'661300396'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzZCRzlEVw==	661300396	661300396	2004	2004-01-01T01:00:00Z						6		
661300396	gnpis.lot:'661300396'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzZCRzlEVw==	661300396	661300396	2005	2005-05-01T02:00:00Z		12.334144						
661300396	gnpis.lot:'661300396'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzZCRzlEVw==	661300396	661300396	2005	2005-05-01T02:00:00Z						6		
661300336	gnpis.lot:'661300336'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1lDUzA5Vg==	661300336	661300336	2004	2004-03-21T01:00:00Z	91.318603549309998							
661300336	gnpis.lot:'661300336'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1lDUzA5Vg==	661300336	661300336	2004	2004-01-01T01:00:00Z								64.12
661300336	gnpis.lot:'661300336'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1lDUzA5Vg==	661300336	661300336	2004	2004-12-01T01:00:00Z				149.65				
661300336	gnpis.lot:'661300336'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1lDUzA5Vg==	661300336	661300336	2004	2004-01-01T01:00:00Z							276	
661300336	gnpis.lot:'661300336'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1lDUzA5Vg==	661300336	661300336	2004	2004-12-01T01:00:00Z					587			
661300336	gnpis.lot:'661300336'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1lDUzA5Vg==	661300336	661300336	2004	2004-01-01T01:00:00Z			25.067					
661300336	gnpis.lot:'661300336'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1lDUzA5Vg==	661300336	661300336	2004	2004-01-01T01:00:00Z						4		
661300336	gnpis.lot:'661300336'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1lDUzA5Vg==	661300336	661300336	2005	2005-05-01T02:00:00Z		22.108803999999999						
661300336	gnpis.lot:'661300336'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1lDUzA5Vg==	661300336	661300336	2005	2005-05-01T02:00:00Z						4		
661300317	gnpis.lot:'661300317'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1pOUjRNRA==	661300317	661300317	2004	2004-03-21T01:00:00Z	94.499848037038007							
661300317	gnpis.lot:'661300317'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1pOUjRNRA==	661300317	661300317	2004	2004-01-01T01:00:00Z								63.08
661300317	gnpis.lot:'661300317'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1pOUjRNRA==	661300317	661300317	2004	2004-12-01T01:00:00Z				127.25				
661300317	gnpis.lot:'661300317'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1pOUjRNRA==	661300317	661300317	2004	2004-01-01T01:00:00Z							295.89999999999998	
661300317	gnpis.lot:'661300317'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1pOUjRNRA==	661300317	661300317	2004	2004-12-01T01:00:00Z					551.20000000000005			
661300317	gnpis.lot:'661300317'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1pOUjRNRA==	661300317	661300317	2004	2004-01-01T01:00:00Z			27.067					
661300317	gnpis.lot:'661300317'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1pOUjRNRA==	661300317	661300317	2004	2004-01-01T01:00:00Z						6		
661300317	gnpis.lot:'661300317'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1pOUjRNRA==	661300317	661300317	2005	2005-05-01T02:00:00Z		13.126129000000002						
661300317	gnpis.lot:'661300317'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1pOUjRNRA==	661300317	661300317	2005	2005-05-01T02:00:00Z						6		
661300353	gnpis.lot:'661300353'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0xLWktJSA==	661300353	661300353	2004	2004-03-21T01:00:00Z	92.985270215976698							
661300353	gnpis.lot:'661300353'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0xLWktJSA==	661300353	661300353	2004	2004-01-01T01:00:00Z								53.27
661300353	gnpis.lot:'661300353'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0xLWktJSA==	661300353	661300353	2004	2004-12-01T01:00:00Z				141.08000000000001				
661300353	gnpis.lot:'661300353'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0xLWktJSA==	661300353	661300353	2004	2004-01-01T01:00:00Z							251.2	
661300353	gnpis.lot:'661300353'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0xLWktJSA==	661300353	661300353	2004	2004-12-01T01:00:00Z					575.4			
661300353	gnpis.lot:'661300353'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0xLWktJSA==	661300353	661300353	2004	2004-01-01T01:00:00Z			15.733000000000001					
661300353	gnpis.lot:'661300353'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0xLWktJSA==	661300353	661300353	2004	2004-12-01T01:00:00Z						6		
661300353	gnpis.lot:'661300353'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0xLWktJSA==	661300353	661300353	2005	2005-05-01T02:00:00Z		13.198689						
661300353	gnpis.lot:'661300353'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0xLWktJSA==	661300353	661300353	2005	2005-05-01T02:00:00Z						6		
661300418	gnpis.lot:'661300418'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1RURlc5TQ==	661300418	661300418	2004	2004-03-21T01:00:00Z	95.985270215976698							
661300418	gnpis.lot:'661300418'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1RURlc5TQ==	661300418	661300418	2004	2004-01-01T01:00:00Z								62.55
661300418	gnpis.lot:'661300418'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1RURlc5TQ==	661300418	661300418	2004	2004-12-01T01:00:00Z				132.43				
661300418	gnpis.lot:'661300418'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1RURlc5TQ==	661300418	661300418	2004	2004-01-01T01:00:00Z							293.7	
661300418	gnpis.lot:'661300418'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1RURlc5TQ==	661300418	661300418	2004	2004-12-01T01:00:00Z					581.70000000000005			
661300418	gnpis.lot:'661300418'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1RURlc5TQ==	661300418	661300418	2004	2004-01-01T01:00:00Z			20.733000000000001					
661300418	gnpis.lot:'661300418'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1RURlc5TQ==	661300418	661300418	2004	2004-12-01T01:00:00Z						6		
